Iteration,Pitch,Plunge,CL,CDi,-4.9845866686656395,-4.861849601988383,-4.619397662556434,-4.263200821770461,-3.8020298280001548,-3.2472402416509185,-2.6124928235797444,-1.9134171618254492,-1.1672268192795274,-0.392295478639225,0.39229547863922437,1.1672268192795268,1.9134171618254485,2.612492823579744,3.2472402416509176,3.8020298280001548,4.263200821770461,4.619397662556434,4.861849601988383,4.9845866686656395
1,5.0,6.283185307179586,-2.8062236973793038,-1.2987940627287606,-11.763761612675674,-12.323650042918361,-12.888306968965226,-13.372076240251895,-13.756001538005348,-14.047781879460686,-14.261554268473732,-14.410444125952377,-14.504379055420088,-14.549785272214164,-14.549785272214164,-14.504379055420085,-14.410444125952381,-14.26155426847373,-14.047781879460675,-13.756001538005345,-13.37207624025186,-12.888306968965207,-12.323650042918336,-11.763761612675353
2,5.031415719827795,6.28306128248089,-2.796536023241001,-1.491537796775826,-8.791225125557068,-11.985211646658856,-12.798283962774535,-13.344813965609212,-13.75177977542093,-14.053674054001574,-14.272336230932774,-14.42370150464914,-14.518873202903935,-14.564796599612649,-14.564796599612652,-14.518873202903933,-14.423701504649145,-14.27233623093277,-14.05367405400156,-13.751779775420939,-13.344813965609191,-12.798283962774526,-11.985211646658824,-8.791225125556855
3,5.062830199416763,6.2826892132810865,-2.7924622396274876,-1.4914779309717148,-7.660748209998611,-11.812429246308422,-12.753338126867764,-13.331004941715099,-13.749316166320078,-14.056179328330428,-14.277241584612858,-14.429821329424469,-14.525599655223308,-14.571776693842164,-14.57177669384217,-14.525599655223306,-14.429821329424481,-14.277241584612856,-14.056179328330426,-13.749316166320083,-13.331004941715069,-12.753338126867751,-11.812429246308394,-7.660748209998435
4,5.094242198577041,6.28206911426883,-2.789454483022049,-1.4918463624160274,-6.912515052378828,-11.664029566104402,-12.715598529922207,-13.319294430921893,-13.74700268672895,-14.05796966290246,-14.28101185157788,-14.434592907307975,-14.530871240183298,-14.577257309729335,-14.577257309729342,-14.530871240183297,-14.43459290730799,-14.281011851577878,-14.057969662902453,-13.747002686728958,-13.319294430921861,-12.71559852992219,-11.664029566104364,-6.912515052378679
5,5.125650477216687,6.281201009924566,-2.7869861181189104,-1.4923863938137174,-6.368749892793825,-11.526590945770986,-12.681261632371589,-13.308547589508553,-13.744684633111595,-14.05932045735768,-14.284130340765266,-14.438604792670292,-14.535329093729956,-14.581901571174425,-14.581901571174438,-14.535329093729938,-14.438604792670297,-14.284130340765257,-14.059320457357668,-13.7446846331116,-13.308547589508514,-12.681261632371573,-11.526590945770948,-6.368749892793695
6,5.157053795390642,6.280084934519571,-2.784846093612512,-1.493006258545252,-5.955379623644465,-11.395705709623755,-12.648923383923668,-13.298345932006866,-13.74230577300428,-14.060334285888208,-14.286776354854462,-14.4420751192352,-14.539210747490074,-14.58595512090924,-14.58595512090925,-14.539210747490069,-14.442075119235211,-14.286776354854451,-14.0603342858882,-13.74230577300428,-13.298345932006828,-12.648923383923654,-11.395705709623703,-5.955379623644347
7,5.188450913349673,6.278720932114587,-2.78292333420017,-1.4936640039458364,-5.632015383924258,-11.269541171228331,-12.617878191489421,-13.288478262553017,-13.739837559708475,-14.061062594315572,-14.28903996575299,-14.445113500839598,-14.542635575792252,-14.589541414220909,-14.589541414220912,-14.542635575792247,-14.445113500839613,-14.289039965752979,-14.061062594315553,-13.739837559708473,-13.28847826255298,-12.617878191489398,-11.269541171228273,-5.632015383924147
8,5.219840591589325,6.277109056558096,-2.7811512100049147,-1.4943380950685432,-5.37364375540157,-11.147273019498853,-12.587711689334187,-13.278819152640123,-13.737262600327405,-14.061535271482395,-14.290973879040274,-14.447784182540175,-14.545673586135056,-14.592732867711673,-14.592732867711678,-14.545673586135042,-14.447784182540186,-14.29097387904026,-14.061535271482391,-13.737262600327403,-13.278819152640084,-12.587711689334176,-11.147273019498796,-5.373643755401469
9,5.251221590898847,6.275249371484185,-2.779486546003886,-1.4950166463023011,-5.16360718832634,-11.028526524868417,-12.55815682562472,-13.269286144825934,-13.734568956450547,-14.06177123676991,-14.292611896328562,-14.45012848977452,-14.548369860318722,-14.595576133436474,-14.595576133436472,-14.548369860318719,-14.450128489774528,-14.292611896328538,-14.061771236769903,-13.734568956450552,-13.269286144825891,-12.558156825624707,-11.02852652486836,-5.1636071883262415
10,5.282592672410122,6.273141950310035,-2.7778998724146797,-1.495692697563503,-4.990288273851958,-10.913135833806706,-12.529030872068843,-13.259821108796924,-13.73174771248632,-14.061783124002279,-14.29397703926316,-14.452174693907402,-14.550755290124037,-14.598103198452737,-14.598103198452735,-14.550755290124032,-14.45217469390742,-14.293977039263137,-14.061783124002275,-13.731747712486323,-13.25982110879688,-12.529030872068821,-10.913135833806654,-4.990288273851862
11,5.3139525976465665,6.270786876233027,-2.7763702799644077,-1.4963619173457472,-4.8453229411450955,-10.801029629106088,-12.500203718656955,-13.250380918640825,-13.72879178421281,-14.061579657172391,-14.295085649584282,-14.453942985187407,-14.552851986384809,-14.600336976265316,-14.600336976265314,-14.55285198638481,-14.453942985187412,-14.295085649584262,-14.061579657172377,-13.728791784212811,-13.250380918640776,-12.500203718656945,-10.801029629106042,-4.845322941145002
